r_1.5_energy_diff,r_1.5_fidelity,r_0.35_energy_diff,r_0.35_fidelity,r_0.45_energy_diff,r_0.45_fidelity,r_2.0_energy_diff,r_2.0_fidelity,r_0.2_energy_diff,r_0.2_fidelity,r_1.25_energy_diff,r_1.25_fidelity,r_1.55_energy_diff,r_1.55_fidelity,r_0.55_energy_diff,r_0.55_fidelity,r_0.7_energy_diff,r_0.7_fidelity,r_0.25_energy_diff,r_0.25_fidelity,r_1.9_energy_diff,r_1.9_fidelity,r_2.85_energy_diff,r_2.85_fidelity,r_1.45_energy_diff,r_1.45_fidelity,r_1.35_energy_diff,r_1.35_fidelity,r_2.5_energy_diff,r_2.5_fidelity,r_1.0_energy_diff,r_1.0_fidelity,r_1.3_energy_diff,r_1.3_fidelity,r_2.6_energy_diff,r_2.6_fidelity,r_1.95_energy_diff,r_1.95_fidelity,r_2.25_energy_diff,r_2.25_fidelity,r_2.55_energy_diff,r_2.55_fidelity,r_0.85_energy_diff,r_0.85_fidelity,r_0.4_energy_diff,r_0.4_fidelity,r_1.85_energy_diff,r_1.85_fidelity,r_2.3_energy_diff,r_2.3_fidelity,r_0.95_energy_diff,r_0.95_fidelity,r_1.6_energy_diff,r_1.6_fidelity,r_0.8_energy_diff,r_0.8_fidelity,r_2.45_energy_diff,r_2.45_fidelity,r_2.35_energy_diff,r_2.35_fidelity,r_2.4_energy_diff,r_2.4_fidelity,r_1.1_energy_diff,r_1.1_fidelity,r_1.8_energy_diff,r_1.8_fidelity,r_2.15_energy_diff,r_2.15_fidelity,r_0.6_energy_diff,r_0.6_fidelity,r_2.65_energy_diff,r_2.65_fidelity,r_2.8_energy_diff,r_2.8_fidelity,r_0.3_energy_diff,r_0.3_fidelity,r_2.75_energy_diff,r_2.75_fidelity,r_2.05_energy_diff,r_2.05_fidelity,r_1.4_energy_diff,r_1.4_fidelity,r_2.1_energy_diff,r_2.1_fidelity,r_0.9_energy_diff,r_0.9_fidelity,r_0.75_energy_diff,r_0.75_fidelity,r_2.2_energy_diff,r_2.2_fidelity,r_1.7_energy_diff,r_1.7_fidelity,r_1.15_energy_diff,r_1.15_fidelity,r_1.65_energy_diff,r_1.65_fidelity,r_0.5_energy_diff,r_0.5_fidelity,r_0.65_energy_diff,r_0.65_fidelity,r_1.2_energy_diff,r_1.2_fidelity,r_1.75_energy_diff,r_1.75_fidelity,r_2.7_energy_diff,r_2.7_fidelity,r_1.05_energy_diff,r_1.05_fidelity
"[0.05509139437342858, 0.02230216433052923, 0.013714308126717256, 0.020454682203639996, 0.0005045175486551035, 0.003589036176482985, 0.013175711393293321, 0.00488589254989602, 0.0013063867600988655, 0.001314134792480548]","[0.983651347758133, 0.9937666636642544, 0.9963411048669342, 0.997122477887463, 0.9980645207483961, 0.998450577193626, 0.9986147117692211, 0.998902920516656, 0.9990187256771291, 0.9991436125766233]","[0.03426299390814924, 0.019786760262186065, 0.025314711044269744, 0.021357732848111266, 0.01676195896350008, 0.02000296412088165, 0.0057157987340566985, 0.01854554480273063, 0.01272148714984267, 0.022280736158552417]","[0.9955622317024454, 0.9962445241879061, 0.9964559099238773, 0.9965242886167397, 0.996593947827206, 0.9966435922179735, 0.9966535414020568, 0.9967026118287489, 0.9967758528334332, 0.9968553478353693]","[0.03269347693080138, 0.020612463675715675, 0.023835487936060717, 0.027602589001270772, 0.026842371054592862, 0.022013392425823675, 0.022609426490272866, 0.018836225915398352, 0.028281294892171793, 0.010166132829833585]","[0.9945023478696099, 0.9949857859964661, 0.995092967717806, 0.9952593768380774, 0.9954780534904754, 0.9956981746741884, 0.9959738809762302, 0.9962130734215182, 0.9964767069327061, 0.9967708089675438]","[0.03847717696092712, 0.009109255662353433, 0.008741143804351537, 0.004358548887065772, 0.003912320231065913, 0.0010327541150134678, 0.001074790354051225, 0.001219518380595308, 0.0010279069832072052, 0.0036648308305096133]","[0.9846474672035579, 0.99434390858139, 0.9966891629896908, 0.9976604046196897, 0.9982539171555631, 0.9984749476488046, 0.9988250705003301, 0.9989684004565518, 0.9988957093289563, 0.9992343283397653]","[0.01903552744064027, 0.009429190408930477, 0.006971811294240821, 0.012489454660137789, 0.01248176677024393, 0.010711745370681425, 0.015317523267999261, 0.020088743175243923, 0.005680087917452975, 0.016535497006473582]","[0.9971611168343413, 0.9978438635315228, 0.9980288611235488, 0.9980997223396937, 0.9981189361113982, 0.998148176251483, 0.9981280955430355, 0.9981447067498281, 0.9981583005046061, 0.9981693826112914]","[0.05260848097118198, 0.014747172974401979, 0.007210277177692737, 0.017444043850165958, 0.004213253510308768, 0.000727089250954549, 0.0006379382299683822, 0.005320893096992352, 0.010533790223492545, 0.0034665104644175937]","[0.9829745451848125, 0.9937477161800208, 0.9964482060583466, 0.997568382565738, 0.9981790791409022, 0.9985664663067515, 0.9988033923655272, 0.998995570636633, 0.9990743627308497, 0.9992346522376079]","[0.053398072548335396, 0.01525383487766363, 0.0008849914755421073, 0.0045921323381351575, 0.010983247031641441, 0.0010656108812856502, 0.007977669406615706, 0.003962042415502687, 0.0014284980122777347, 0.004008605346866534]","[0.9817119090859485, 0.9936233118901252, 0.9962679860382204, 0.997482315931357, 0.9981277427148073, 0.9984859248251585, 0.9987028947972388, 0.998851906352531, 0.9990725774939139, 0.9991811956478763]","[0.030820157662662773, 0.01824041878948157, 0.023409646941547235, 0.020559019555053126, 0.018877893546266566, 0.02084350932361234, 0.01838307153139307, 0.01128739460355166, 0.01070719014605448, 0.007111062082573838]","[0.9931880425815514, 0.9937023582773052, 0.9942061583373496, 0.9947013800721496, 0.9953179400882078, 0.9958982748914447, 0.996565875517029, 0.9970848260987449, 0.997546929377288, 0.9979199237065689]","[0.03059361755080281, 0.0391184094338648, 0.04474792099161928, 0.03173104659595927, 0.037842387284197754, 0.040589964188394445, 0.025601882629734396, 0.01764686575307639, 0.017595309587230545, 0.019519722625545022]","[0.9877471198182226, 0.9881507600555469, 0.9888799713143356, 0.9892571581999698, 0.9901658329702033, 0.9912949118179927, 0.9925961646613866, 0.99377348429757, 0.9950297430319177, 0.9960690379522695]","[0.017330084275058666, 0.016551612622441092, 0.011916192963710825, 0.011436693447924029, 0.009454867459778415, 0.009423471080435397, 0.015008979904156505, 0.01058614038106337, 0.017366091480517987, 0.016596147817034168]","[0.9966774867275678, 0.9974166115450849, 0.9976079566295643, 0.9976990879646962, 0.9977390788795566, 0.9977601025736442, 0.99779838594868, 0.9978296428259038, 0.9978262946954223, 0.9978673572083882]","[0.036310450045817566, 0.013959719124951753, 0.005091390494200376, 0.004033449704420211, 0.004126617381141506, 0.0018481422617812049, 0.0031838753090187577, 0.004334139512458535, 0.0027329801786386554, 0.0023668056284892325]","[0.9863150657047679, 0.9945695990832435, 0.9967438248733755, 0.9977387433764249, 0.9982954182971475, 0.9986200023870764, 0.9988562735090127, 0.9987532024297613, 0.9991443401819173, 0.9992276474596491]","[0.023787077441757898, 0.010641509543033667, 0.00819902620252777, 0.0015327870598127458, 0.004016788300291285, 0.002552559820302669, 0.002468500906581683, 0.00028192635621260287, 0.001454357600023437, 0.001568654698909322]","[0.988376698833893, 0.995266832177446, 0.9970858039881283, 0.9979073931459163, 0.9984250742969165, 0.9985218484003173, 0.99891210158051, 0.9990763453856456, 0.9989458525899272, 0.9992678299376698]","[0.060465782302647764, 0.01762646694819181, 0.014248327610724365, 0.005833677112897284, 0.005662766814046538, 0.0003201855174310708, 0.001084143171765195, 0.004475406879531185, 0.0008456002195287304, 0.002544304409499709]","[0.9809934755257737, 0.9928846773314886, 0.9958648155184713, 0.9971323734257154, 0.9978264028575659, 0.9982767125761302, 0.9985692363283788, 0.9987554559855009, 0.9989288333810191, 0.999053342109062]","[0.06332156824597734, 0.03196028370630044, 0.013406813792470107, 0.009679949974335855, 0.0051490051892479904, 0.005705852025933211, 0.005256929339215066, 0.0005302788929482105, 4.2433994094981387e-05, 0.0045498568423110175]","[0.9750886050548235, 0.9915256053662775, 0.9953772315019874, 0.9969200184137403, 0.9977195090605798, 0.9981535483412552, 0.998538257995962, 0.9987580911390603, 0.9989058151419902, 0.9990280270280867]","[0.024230948990024204, 0.009519376664391177, 0.004321905319064734, 0.004825218642484863, 0.002540824782958251, 0.003358195317989199, 0.0018638438296743054, 0.0007556311782793701, 0.0010867726558339008, 0.00018910104260860816]","[0.9866735193423481, 0.9947349663645849, 0.9969216445385318, 0.9978306422844516, 0.998267171286672, 0.9986276651705202, 0.9988589258235601, 0.9990308980097318, 0.9991047038546759, 0.9990130873253961]","[0.09539031315307778, 0.055006260618257974, 0.040165925556504334, 0.02143871852216539, 0.006795577555982479, 0.0038678856371536785, 0.0053341568117108995, 0.002226913470444014, 0.010679236667746173, 0.0035901733185099705]","[0.9714355929854305, 0.9819899606341657, 0.9904707776774891, 0.9943313674263653, 0.996170870082673, 0.9971658067559825, 0.9977712196641024, 0.9981863966320071, 0.9984598638811084, 0.9986861834355741]","[0.08814524815254343, 0.0332933509057276, 0.027736948859955923, 0.019884949713778077, 0.003620879783940545, 0.0036887309880577757, 0.004335771779557573, 0.0030507238522148317, 0.0020243209662347272, 0.0035528176557029223]","[0.9645622396922483, 0.9888613981924373, 0.9942332066021509, 0.9962791913524778, 0.9973024199521047, 0.9979140324873285, 0.9983088930089301, 0.9985778008127879, 0.9987799606180665, 0.9989062193556222]","[0.0238254725025272, 0.01083750007866946, 0.005763752361694685, 0.0036067653837743574, 0.0013501851939357046, 0.004390778984237675, 0.0005743913836452341, 0.0007748414007413551, 0.000934469259839088, 0.0018293152627685272]","[0.9855551847741642, 0.9946261126656064, 0.9967855489620836, 0.9978640207691682, 0.9982607542154986, 0.9986514923791172, 0.9988259208683501, 0.9989057436852468, 0.9991077854600434, 0.9992785489710807]","[0.05095473353392066, 0.01640772862450912, 0.01493719837393026, 0.009419193211396726, 0.006838917354388685, 0.007641805914468391, 0.004831296830180909, 0.0004190792964541279, 0.003008414150613259, 0.0008416827113304493]","[0.9793908186083796, 0.9922485806254414, 0.9953166021567309, 0.9969391640829129, 0.9976765967794662, 0.9980756789754832, 0.9984305276409517, 0.9986968141446626, 0.9988408176132679, 0.9989827648600478]","[0.031130453436745253, 0.0180069098479253, 0.006663147636933764, 0.009471086091987546, 0.002449355363722372, 0.007559208156772801, 0.002775730240751617, 0.004688880333224121, 0.006068410073878594, 0.0020948722986786628]","[0.983934935027239, 0.9937893557717883, 0.9963498899783636, 0.9973193261799398, 0.9980324920386188, 0.9983974341077761, 0.998609048048198, 0.9987860120423248, 0.9987090798965677, 0.9991250398213557]","[0.027793115911178168, 0.013027031074598128, 0.008264413170404716, 0.007627447617969851, 0.005102144688078236, 0.004052058043633955, 0.003538589974222184, 0.0009357414543530451, 0.003347668713383878, 0.0031641356929621445]","[0.9832238290382154, 0.993718916056098, 0.9963452328344774, 0.9974807137216422, 0.9979088791096834, 0.9984716198494299, 0.9984933879546357, 0.9988969166453991, 0.9988798736388056, 0.9989912268477477]","[0.05701074130103523, 0.04420366213933047, 0.04224396917329498, 0.01993354992033769, 0.015445042507186146, 0.006150986035997619, 0.000916180428806479, 0.008186259126725215, 0.00014877249194134023, 0.006352043124581819]","[0.981512957574438, 0.9855996542196406, 0.990518181150955, 0.9939537719163395, 0.9958885929816842, 0.9970135074973197, 0.997673513221996, 0.9981370708136118, 0.9984507183642338, 0.9986757242915579]","[0.027796078421188253, 0.016736506065864742, 0.0166948671279733, 0.023098300306754527, 0.018071584168104726, 0.022911489406819086, 0.0248191632003103, 0.022492252269465718, 0.018155527130956806, 0.020442389029336705]","[0.9952938290608273, 0.9958255736063327, 0.995927778728813, 0.9959614974781288, 0.9959342872596612, 0.9960054526470348, 0.9960743040095383, 0.9961731398401449, 0.9961903757488245, 0.9962500850871182]","[0.05008015699392521, 0.0158689600100409, 0.009734507904640255, 0.0076771109275810545, 0.006279823548683394, 0.00436576679270928, 0.0009062146524365655, 0.004819099078919198, 0.003437887613046531, 2.0523076415313035e-05]","[0.9801673880045363, 0.9933802081020231, 0.9962629781594017, 0.9974285096597425, 0.9980518049042082, 0.9984581861911372, 0.9986766750313463, 0.998859039647376, 0.9990402129540098, 0.9991360032463094]","[0.03223190417104438, 0.00911009624760939, 0.007857144873553601, 0.002943624458753513, 0.0006654213776920992, 0.0030787088389275796, 0.002114822344951195, 0.0023005733671903617, 0.001765099408083004, 0.00045963563472983804]","[0.9837487487713533, 0.9938215797139178, 0.9964111781228581, 0.9974192042648462, 0.9978774827803321, 0.9984384412733374, 0.9986449773135286, 0.9988960649084289, 0.9987190521637757, 0.9990470188017633]","[0.06716435732011417, 0.05648302256061566, 0.03057385558658199, 0.013552348087598753, 0.015774522439761407, 0.011291144477268977, 0.007981107937069964, 0.009767026141518809, 0.0017532980299583834, 0.0066847959289990655]","[0.9758291888733466, 0.9855825715823268, 0.9921629422843207, 0.9952488637256108, 0.9967131779770823, 0.9975550542578725, 0.9980707177289088, 0.998415007229172, 0.9986686334741591, 0.9988490400890928]","[0.06191193823689378, 0.02052531088432641, 0.0011013084488977753, 0.006298181247992973, 0.009516076056801825, 0.005711109420232008, 0.00428715527572332, 0.0008910640781133461, 0.0015097753067206954, 0.00344910971455592]","[0.9771713749999199, 0.991860911659163, 0.9952297144452675, 0.9968930218315633, 0.9976699621672833, 0.9981686678771406, 0.9983553640516298, 0.9987049707857352, 0.9989011161296788, 0.9989625626034936]","[0.039964027501410815, 0.06314153962348601, 0.032332749572210995, 0.016592584905612995, 0.007549193734920134, 0.015112546691770978, 0.022773077612319836, 0.011035903622519161, 0.01064175637459086, 0.011694000554600015]","[0.9818859691935358, 0.9850821341253034, 0.989600151675449, 0.993533723953534, 0.9957158619017394, 0.9970171723327003, 0.9977640916266, 0.9981998057726105, 0.9985328368745657, 0.9987464013282517]","[0.031168065115885324, 0.01131704418159829, 0.004929961454234522, 0.003976706300368504, 0.00319782066344354, 0.0017900498915350838, 0.0008190282684414907, 0.0014060519655562098, 0.0026613605101349913, 0.0002466876829178011]","[0.9851083321289797, 0.9946187659080102, 0.9968243170359391, 0.997838773746644, 0.9982633480207483, 0.9987001316026102, 0.99890593442455, 0.9990604229862678, 0.9991795055023316, 0.9992239730611794]","[0.02327704196381397, 0.005412649907400535, 0.004962806875687065, 0.003949499248959598, 0.004987481221704337, 0.0027354790250040395, 0.0011225477300608189, 0.0005468747507234584, 0.0010955805494297088, 0.003060156017451243]","[0.9880754099737667, 0.9952243336012727, 0.9971148187388614, 0.997994832323148, 0.998465894813082, 0.998758346377908, 0.9989695239688138, 0.9991163405311694, 0.9991151863074267, 0.9992822342443467]","[0.032915877406416105, 0.01594814744055828, 0.006854060384085314, 0.006563932042920717, 0.00499410835932701, 0.002567983655719863, 0.0014053143044587824, 0.000445089996486292, 0.0009271978718242702, 0.0009041078411426984]","[0.9836844162261693, 0.993816757079512, 0.996370598107192, 0.9973269984985578, 0.9979686630603037, 0.9983795981329078, 0.998723106608537, 0.9985813111606932, 0.9987390980615793, 0.9989734194720199]","[0.0958344026957264, 0.04343166152862743, 0.02112552163343273, 0.009482853032051874, 0.010995575120865686, 0.003335211645303371, 0.006108067079601431, 0.011352819023740857, 0.012345838725627445, 0.010876745582225844]","[0.9662887980585974, 0.9847583979432273, 0.9926897332831708, 0.9955488688876694, 0.9968972454806384, 0.9976520585322429, 0.9981173574602429, 0.9983870742625831, 0.9986468984961584, 0.998836804795548]","[0.038711585848404395, 0.01190554627662177, 0.003070928076568058, 0.003968769917892523, 0.001057146106508422, 0.0007895639048380865, 0.0011127055071232794, 0.0028671792909268357, 0.0020683332893015605, 0.00646409062948905]","[0.985265451696224, 0.994539828031849, 0.9968705268868849, 0.997854087326808, 0.9982539279992323, 0.9985966852960145, 0.9988179851748227, 0.998994319976323, 0.9991710723243589, 0.9987322541442236]","[0.025870413073518894, 0.007951927340996034, 0.006089237819392412, 0.005663921468754829, 0.002086745028034631, 0.00229263689933612, 0.0002796388525059257, 0.002164844589807924, 0.0007615890169631045, 0.0012824060460030484]","[0.9874289933637085, 0.9948626813337388, 0.9968755816933971, 0.9977734029110823, 0.9982248522673367, 0.9986189714378029, 0.9987314658229478, 0.9990170384311459, 0.9991251142344966, 0.999236826322571]","[0.037598937929820275, 0.03843145070276899, 0.0409017080949825, 0.04322874885541572, 0.04805193725818713, 0.037683113447538163, 0.02987776928806829, 0.02860213021621827, 0.02349193799655991, 0.01603925214440549]","[0.9905108799273016, 0.9909033785937424, 0.9912873432494257, 0.99165991964881, 0.9919794974152717, 0.9924623777085597, 0.9932405358622405, 0.9940921920124676, 0.9949727149040851, 0.995864531202694]","[0.024568330716611242, 0.013132289768592487, 0.007697801390671, 0.002721294728508794, 0.003973871184369315, 0.00499720216806121, 0.0018725750611477965, 0.00477798145652919, 0.001787491735441682, 0.002624403283009169]","[0.9853199749458679, 0.9940076901943777, 0.9963588005179472, 0.9973800193125013, 0.9979576989343466, 0.9982437219977067, 0.998646055106475, 0.998758168313854, 0.9989722827689462, 0.9990886856529144]","[0.028291557215110563, 0.00946011316286155, 0.005656185213949172, 0.002169945156323849, 0.003623162084839371, 0.0027227097070693373, 0.0036705429193668593, 0.0017546682604226982, 7.536508724503843e-05, 0.002247028856677269]","[0.9865202769515673, 0.9947800470202082, 0.9969123394451092, 0.9976428973146594, 0.9983320743726163, 0.998694189451234, 0.9987977284007357, 0.9990554380796688, 0.9989450904605104, 0.9992491607266041]","[0.02375083422572255, 0.01902970033217477, 0.019600227045169394, 0.013655788287715853, 0.0154329722175085, 0.02075723483510794, 0.011101889776911955, 0.02476668767208101, 0.016983952338779806, 0.02289186125891607]","[0.9966385348306482, 0.9972717911186356, 0.9974252553808184, 0.9974843834935058, 0.9975178979387078, 0.9975390428378432, 0.9975509688062932, 0.9975533275921782, 0.9975861523703856, 0.9975718355720827]","[0.03486937489281272, 0.011292708478092162, 0.006727855707806318, 0.006743782674944465, 0.0053917282446052095, 0.0024260107534004316, 0.0027140966940011335, 0.0014563720124735058, 0.0003885586483537429, 0.0017721243032450262]","[0.9851785744451942, 0.9943961752651553, 0.9967297075278061, 0.9976987252972624, 0.9979281078516408, 0.9984077645883128, 0.9988326426911294, 0.9989956237739406, 0.9991215402369258, 0.9991421815042607]","[0.03457966548755753, 0.009384722465568651, 0.006138131133358926, 0.002040736962513501, 0.0029922426115097656, 0.001792045209816906, 0.004632819052695747, 0.0011414979307708961, 0.0005095647947604975, 0.0010235550193250509]","[0.982440379999881, 0.9935809438360201, 0.9963095280042922, 0.9973127397541512, 0.9977232679066019, 0.9984241439655708, 0.998770096817349, 0.9988553285216957, 0.9990363024520379, 0.999083563035412]","[0.08731065930557602, 0.036442851060691006, 0.018862060546813275, 0.012305300006625108, 0.003209629838191397, 0.010701598292992331, 0.0039403379060265475, 0.0034485835773374607, 0.006134171043376879, 0.0004380971899786701]","[0.9586968462751201, 0.9891875018032785, 0.9945500010246278, 0.9965052482085573, 0.9974509804838991, 0.9980170908152234, 0.9983850862416688, 0.9986469752898156, 0.9987982616861613, 0.9989607143102004]","[0.02346589432089674, 0.011033018207858847, 0.002707232503110557, 0.0022650508962533955, 0.0018436432084507626, 0.0014899758576122357, 0.002838574515929837, 0.0031210841815363377, 0.0030196125461724455, 0.002284862847964586]","[0.9860912163576565, 0.9945122135386255, 0.9968383656717441, 0.9978237544440749, 0.998350094184196, 0.998515422173827, 0.9988435497708332, 0.999049352449523, 0.9991667792039102, 0.9989998471945735]","[0.05099438705730708, 0.03364556946692776, 0.027792298873841048, 0.018564102367734314, 0.009585991422050189, 0.01044989424769116, 0.0033678174650138004, 0.003108687319759218, 0.007701769012452342, 0.003917136622343165]","[0.9792364190078396, 0.9869510572023218, 0.9923845386847803, 0.9952881450824489, 0.9967066732772714, 0.9974752917481245, 0.998025951275729, 0.9983659215748816, 0.9985997094352252, 0.9987946298980933]","[0.05031445939375612, 0.051957954917363436, 0.04460382255200579, 0.0389305326279028, 0.03808034545738992, 0.02940792238101153, 0.01944889543684325, 0.015017774527580352, 0.010593409116429475, 0.006327951670315191]","[0.9852448617755406, 0.9862039654025817, 0.9876384732660307, 0.9894457006645573, 0.9915868875995412, 0.9938503455682639, 0.9954263463139853, 0.9964317653291374, 0.9972258250920247, 0.9977084961679676]","[0.02387031941671036, 0.014666084337345509, 0.003992753048604691, 0.006308199945227577, 0.003855877471919289, 0.005687922506107501, 2.8745402705587786e-05, 0.002340453916038543, 0.0008559875667024652, 0.0008138818296572481]","[0.9850245245918416, 0.9937762998517363, 0.9962096625703403, 0.99731516594991, 0.9979023212715925, 0.998341301329696, 0.9983135521301981, 0.9988289810393713, 0.99891521465307, 0.9990240106349729]","[0.03099280782310243, 0.01154153109308198, 0.0026195573272779216, 0.00045363774266915513, 0.0002284140488348907, 0.0004003053181910188, 0.010082115674953984, 0.006458976819757267, 0.004037221634394905, 0.005184642875742496]","[0.9842816192851888, 0.9942054624175245, 0.9964297756423711, 0.9976458881877117, 0.9982317398019279, 0.9986247836582088, 0.9982320545153136, 0.9986907947777428, 0.9991568259490121, 0.9990556930225056]","[0.09210149682973312, 0.023565064225044674, 0.017440278326806613, 0.012286906318399016, 0.007681445571576795, 0.005298465604056446, 0.009455343442369646, 0.005122773257574487, 0.005291231258411688, 0.006250443779227455]","[0.9693481443019654, 0.9883794754780657, 0.993933957384689, 0.9961046096838867, 0.9971784445703743, 0.9978127597061383, 0.9982240550597627, 0.9985068683210885, 0.9987298888387056, 0.9988938626808123]","[0.06865659912657884, 0.022510191537231328, 0.00749100039227224, 0.007982570911234776, 0.006129410637519261, 0.004571852058959158, 0.0029370097155885233, 0.0020865603978035274, 0.0040290474534150356, 0.001688830596673796]","[0.9688009754589231, 0.9917500566582822, 0.9957198710795805, 0.9971818469731327, 0.997938831480946, 0.9983821856998019, 0.9986707194243314, 0.9988712074933646, 0.9989207053542761, 0.9991441002834816]","[0.03205773487752617, 0.029940179451934945, 0.024930530627245373, 0.023276129742707985, 0.020397325558555668, 0.012139014271752124, 0.009968224566722972, 0.019823893267740145, 0.012676181963831246, 0.01974219682910272]","[0.9937008050862236, 0.9940705199057441, 0.9943338047370676, 0.9945150494143387, 0.9947960647433414, 0.9951131816406987, 0.9955573196309728, 0.9959694914929033, 0.9964008820398366, 0.996864442363394]","[0.04724831744104718, 0.04278453168137153, 0.046090707069849524, 0.03227345145510019, 0.030227082308833975, 0.028553963107625258, 0.017376967486776973, 0.013980558407839183, 0.016037876785463423, 0.00823564260525611]","[0.9890282553110522, 0.9895835599228897, 0.9904483103922185, 0.9915136705301067, 0.9928598511085794, 0.9944376408183521, 0.995692017399771, 0.996678801565032, 0.9973913640656221, 0.9978969583471298]","[0.10858405955328831, 0.04560276630876059, 0.02635153852165617, 0.015256734802706173, 0.007513821072349991, 0.0007215845760553119, 0.012350416831618416, 0.01032332635153721, 0.0005170005875791972, 0.01282806926719271]","[0.9579334600900303, 0.9844117937525761, 0.9927640880791062, 0.9956764130274357, 0.99696922452393, 0.997698731757339, 0.9980651851465517, 0.9984650367740118, 0.9986879499834624, 0.99879299583498]","[0.03606615476090591, 0.010559509159169478, 0.006474815078251983, 0.005215149388160478, 0.0064779909436099015, 0.002965614173260245, 4.377638109687165e-05, 0.0004307121539700587, 0.0009713794764611983, 0.0046321565549996]","[0.9844643471186713, 0.9941178561594137, 0.9965610658208196, 0.9976014708926968, 0.9981693242884719, 0.9985041028884847, 0.9987844136576637, 0.9989444846754866, 0.9990971157304824, 0.9990979308665612]","[0.019714168545614474, 0.012623735793990898, 0.0033889010519738694, 0.0023846939443138426, 0.002448518059543825, 0.0017243681198818583, 0.002832079062528692, 0.002256555386806136, 0.0019952856296466814, 0.0020893764309665164]","[0.9884519596454473, 0.9952653488968805, 0.9971207105317372, 0.9979609318027796, 0.9984201068497809, 0.9987118598495286, 0.9989401123332351, 0.9986670576342416, 0.999178747419345, 0.999281799694349]","[0.09007993554825844, 0.06058584674236012, 0.03334099095582932, 0.018964765909661896, 0.010679494585422722, 0.004286059430328004, 0.0016225908479092777, 0.005305952969182792, 0.003080489037770695, 0.014056383249792415]","[0.9660013899050962, 0.9816955772698641, 0.9909628824823854, 0.9946402968429296, 0.9963074706009116, 0.9972482733642893, 0.9978363162893826, 0.9982056109700358, 0.9984663511916738, 0.9986149448436441]"
